author,body,datalegacylang
lisal356,@SidneyPowell1 @TheVillageCraz1 ABSOLUTELY NO AMNESTY! DEPORT MARIA SALAZAR!   #MassDeportationsNow,en
lisal356,@DerrickEvans4WV @TheVillageCraz1 #MassDeportationsNow   NO AMNESTY!   They all must go!  THEY ARE ALL CRIMINALS!,en
lisal356,@priyaee #MassDeportationsNow   NO AMNESTY!  THEY ALL MUST GO!,en
DolceCucina3,@EricLDaugh No more indians! #ENDOPT #ENDH1B #MassDeportationsNow,en
lisal356,@Truth_InMedia #MassDeportationsNow   NO AMNESTY!  THEY ALL MUST GO!  THEY ARE ALL CRIMINALS!,en
lisal356,@DHSgov @Oilfield_Rando #MASSDEPORTATIONSNOW   NO AMNESTY!  THEY ARE ALL CRIMINALS!  THEY ALL MUST GO!,en
DolceCucina3,@J_Hancock GOOD.  #MassDeportationsNow,en
DolceCucina3,@GovNedLamont As you tax all the CT farmers out of business.  How many imported indians do you now have working at the state? Stop importing illegals and H1B indians who steal food from needy AMERICANS while you tax us all to death to pay for it\‚ making us all destitute #MassDeportationsNow,en
DolceCucina3,@RepMariaSalazar Yes it does liar.  We didn’t vote for “criminal deportations”\‚ we voted for MASS DEPORTATIONS OF ALL ILLEGAL ALIENS.  Stop revising what we voted for - you should be  denaturalized&amp;deported for forcing this bullshit treason on us #TRAITOR @RepMariaSalazar #MassDeportationsNow,en
1959Goldstein,@TrumpsHurricane HELL YEAH 👍  TWICE A QUICKLY AS OTHER ILLEGAL IMMIGRANTS  #MassDeportationsNow  #SaveNYC 🗽  #SaveAmerica 🇺🇸  #GodHelpAmerica 🇺🇸  #GodHelpNYC 🗽  #TrumpSaveNYC 🗽   #TrumpSaveAmerica 🇺🇸  #TrumpSaveTheWorld 🌎 https://t.co/OMlkHoJwBD,en
FitnessMinded1,@RepMariaSalazar Every last illegal immigrant in the US must be sent back to their home country!!   Only after that can they even think of going thru the legal process of the possibility of citizenship   #DeportThemAll   #MassDeportationsNow,en
KentuckyW0man,Where is the other part of the promise? #MassDeportationsNow. Not thug moves by ICE just deport them,en
KentuckyW0man,We were promised #MassDeportationsNow along with securing the border. When do they start? More people have self deported than the bloated ICE budget has DEI common sense. Deregulation? And support for Imported beef\‚ Monsanto protection. No tax on tips was for his most favored 1/2,en
KentuckyW0man,"""NO. No form of amnesty\‚ Who do you plan on billing for this \""real training?  Just what we need ANOTHER program where fraud can run rampant     NO NO NO #MassDeportationsNow""",en
DolceCucina3,@RepMariaSalazar You should be deported too cuban c¥nt #MassDeportationsNow https://t.co/gCtAzsKJtx,en
DolceCucina3,@DHSgov Then lose the poem on this statue and do the MASS DEPORTATIONS we voted for #MassDeportationsNow https://t.co/I7n2xoJCG6,en
Pennsy20,@ByronDonalds #NoAmnesty #DeportThemAll We want #MassDeportationsNOW,en
FitPatriotUSA8,@realDonaldTrump @SusieWiles @SecRollins @RepMariaSalazar @RepMikeLawler   #MassDeportationsNow   We want anchor babies to lose citizenship and any naturalized citizen with even parking ticket or on gov’t assistance out of here!!!   #MAGA @WhiteHouse @RapidResponse47 @cnn @NRCC,en
KentuckyW0man,Great Point\‚ Why aren\'t the @GOP and @POTUS demanding #MassDeportationsNow. Its almost as if they want illegals here . Deportations around 2 million (self deporting and 600k by Trump) Fewer than Obama. What is the problem?,en
KentuckyW0man,So do your job #MassDeportationsNow,en
KentuckyW0man,Because his promises are not being realized.   #NONewWar  #MassDeportationsNow  increasing the surveillance state i.e. @PalantirTech   #notaxonSocialSecurity,en
KentuckyW0man,So the other illegal aliens are safe? Because there is no push to do POTUS promise of #MassDeportationsNow,en
gijoe_abn,@BostonGlobe What will we do without them? #MassDeportationsNow  Haitian Immigrant Pleads Guilty to $6.7 Million SNAP Benefits Fraud Scheme in Boston  https://t.co/pTB4jJdDXk,en
PeytonInFlorida,@RepMariaSalazar I’m wondering exactly how stupid you think we are\‚ Maria?     #MassDeportationsNOW     #AmericaFirst 🇺🇸,en
lisal356,@RepMariaSalazar What about dignity for American citizens? You are s TRAITOR to all of us! Your bill legalized what Joe Biden did! You are an evil liar! ABSOLUTELY NO AMNESTY!  THEY ALL MUST GO AND GET IN LINE!  #MASSDEPORTATIONSNOW,en
lisal356,@nicksortor #MassDeportationsNow   NO AMNESTY!   KILL THE DIGNIDAD BILL!,en
MonicaB927,They say it was a Muslim #MassDeportationsNow @POTUS,en
MonicaB927,If they can’t assimilate.  Then pick one of the 50+ Muslim countries where they all believe the same.  #MassDeportationsNow,en
MonicaB927,Wake up #MassDeportationsNow @POTUS @DNIGabbard @ICEgov @DHSgov @RealTomHoman @SecMullinDHS @VP @SecRubio,en
MonicaB927,These are the illegals @DNC @TheDemocrats let in &amp; @RepMariaSalazar @RepMikeLawler want to keep here #MassDeportationsNow @BrandonStraka @RealWalkAway @ananavarro @GoldbergWhoppi @kaitlancollins @maddow @DanaBashCNN @abbydphillip @KatyTurNBC @SRuhle,en
MonicaB927,@BrandonStraka @RealWalkAway from @DNC @TheDemocrats we voted for @POTUS for #MassDeportationsNow.  We are tired of politicians fighting for illegals   We pay their salaries,en
MonicaB927,@RepMariaSalazar @RepMikeLawler #MassDeportationsNow no dignity act.  How about work for the citizens and not illegals #PassTheSaveAmericaAct @LeaderJohnThune,en
MonicaB927,NYC did the same @DNC @TheDemocrats @BrandonStraka @RealWalkAway then the illegals complained about the free food #MassDeportationsNow,en
MonicaB927,These are the illegals @DNC @TheDemocrats @ChrisVanHollen @AOC @KamalaHarris @JoeBiden @AliMayorkas let in &amp; don’t want deported.  These are the people they fight for.  @BrandonStraka @RealWalkAway @ananavarro @GoldbergWhoppi @Univision @UniPolitica #MassDeportationsNow,en
MonicaB927,Exactly right.  @DNC @TheDemocrats @Rep_Stansbury have nothing to run on.  #MassDeportationsNow.  All you will do is abolish @ICEgov and let more millions of illegals in. @BrandonStraka @RealWalkAway the majority of your voters want voter 🆔 but all you want is illegals voting,en
MonicaB927,@MaElviraSalazar #MassDeportationsNow is what we voted for @POTUS to do.  No more amnesty.  @SenMikeLee #PassTheSaveAmericaAct,en
MonicaB927,@MaElviraSalazar #MassDeportationsNow No Dignity Act @DNC @TheDemocrats @AliMayorkas let these illegals in.  Get them out,en
MonicaB927,@SpeakerJohnson when will the republicans do anything? Let @POTUS get his agenda done.  #MassDeportationsNow @LeaderJohnThune let him do recess appointments.  Why is he the only president in history to be blocked by his own party.,en
lisal356,@BasedMikeLee @mrddmia #DeportMariaSalazar She is a traitor to ALL Americans! NO TO THE DIGNITY ACT! NO TO AMNESTY! #MASSDEPORTATIONSNOW THEY ALL MUST GO!  THEY ALL BROKE THE LAW!  THEY ALL ARE CRIMINALS!,en
KakieMccracken,@RepBrandonGill No excuses   #massDEPORTATIONSnow,en
KentuckyW0man,yes\‚ but more than anything I voted for #MassDeportationsNow. This would solve a lot of issues,en
suntanindad,@Neccccy Get the fuck out  #StopTheInvasion   #MassDeportationsNow,en
KentuckyW0man,Aren\'t you concerned about the creation of a national data base for voters?     We need #massdeportationsnow to protect the vote not more laws,en
suntanindad,@RepMariaSalazar I’m a veteran and DO NOT support this bill    #MassDeportationsNow,en
KentuckyW0man,and you think this is a win? We were promised secure the border and #MassDeportationsNow.,en
KentuckyW0man,Don\'t care what you call it \‚ WE VOTED for #MassDeportationsNow and you are tone deaf,en
KentuckyW0man,THE voters want #MassDeportationsNow the rest is bull,en
DolceCucina3,@RepMariaSalazar You should be deported too @RepMariaSalazar #traitor #MassDeportationsNow #NoAmnesty https://t.co/jst7YA9rHQ,en
DolceCucina3,@DHSgov @hughfuckinglass So stop importing !ndians\‚ africans and hispanics! #ENDOPT #RepealHartCeller #MassDeportationsNow https://t.co/nkHgXzqYFM,en
DolceCucina3,@nypost 4 people gone because of you shitlibs #MassDeportationsNOW https://t.co/WIfhWiDOdr,en
DolceCucina3,@RepMariaSalazar fuck off back to cuba #DeportThemAll #MassDeportationsNow https://t.co/BnvfB1SJKe,en
scory_dott,No. 1  It\'s an hispanic act\‚ written by hispanics\‚ written for hispanics\‚ and even given an hispanic name!!!  GET THESE PEOPLE OUT OF OUR GOVERNMENT!!!  #NoAmnesty #MassDeportationsNOW  🤬🤬🤬,en
KentuckyW0man,Using dignity a lot How about some Dignity for the US CITIZEN  #massdeportationsNow,en
lisal356,@EricLDaugh @Homodyslexic #MASSDEPORTATIONSNOW   #NOAMNESTY   Maria Salazar is a traitor to ALL Americans! VOTE HER OUT!  #DeportMariaSalazar,en
KentuckyW0man,But most of the illegals are still here. #MassDeportationsNow,en
KentuckyW0man,OR #MassDeportationsNow This would be an easy fix for election fraud and benefits fraud   NO Congress just making another law,en
KentuckyW0man,#MassDeportationsNOW. This would assure only Americans voted.,en
EVHarris22,@SenTuberville No\‚ the American people want every single illegal alien invader out of the country\‚ all 50 - 100 million of them\‚ not just the violent criminals.  #MassDeportations\‚ #MassDeportationsNow. Is the @GOP completely retarded or is it completely bought and paid for by big money donors?,en
KentuckyW0man,#MassDeportationsnow would be better and more effective for election security,en
KentuckyW0man,and the @GOP sits and criticizes but no action on #MassDeportationsNow,en
KentuckyW0man,If illegals voting in elections is the problem why not just do what @POTUS promised #MassDeportationsNow    We do not need the Feds making laws about elections. The first step to nationalized elections. NOT IN THE POWER OF THE FEDERAL GOVERNMENT,en
DolceCucina3,@NBCNews GOOD.  Millions more need to be deported #MassDeportationsNow https://t.co/5ajbR0f8Dn,en
KentuckyW0man,Jesse I use to think you were smart. They will not declare it dead\‚ This is just a rebranding of Amnesty .    It should be rebranded as #SendthemHomeNow  Maybe more would support #MassDeportationsNow,en
KentuckyW0man,When ever Red and Blue agree\‚ its never good for the taxpayer.    Instead lets start with #MassDeportationsNow Yes criminal first. Oh they all are criminals for violating US law.,en
KentuckyW0man,A huge step would be #MassDeportationsNow,en
KentuckyW0man,NO Amnesty regardless of what it is called  #MassDeportationsNow   Call it what you want just pass it.  Call it #GoinghomeAct #ImMovingAct,en
MonicaB927,@SpeakerJohnson no dignity act #MassDeportationsNow #PassTheSaveAmericaAct,en
MonicaB927,No dignity act #MassDeportationsNow @SpeakerJohnson @LeaderJohnThune #PassTheSaveAmericaAct,en
MAGA_Patriot21,@Rightanglenews @partsmath #NoAmnesty for anyone! #MassDeportationsNOW,en
lisal356,@ThomasSowell #MassDeportationsNow They ALL must go! #NoAmnesty,en
lisal356,@KatieMiller And so do FAKE Republicans like Maria Salazar! Kick her out of the party!  #MassDeportationsNow   THEY ALL MUST GO!  NO AMNESTY!,en
lisal356,@NBCNews @ProdigalThe3rd GOOD! #MassDeportationsNow   They ALL must go!,en
lisal356,@GuntherEagleman #MassDeportationsNow   NO AMNESTY!  THEY ALL MUST GO!,en
ReyesReye54822,@dignityactus @MaElviraSalazar Maria why the hell are we Americans fighting so hard to get rid of illegal aliens and you want to give the amnesty. Absolutely not.   No No No  We vot d for #MassDeportationsNow  #HellNototheDignityAct   No more  illegal aliens  No exceptions,en
gijoe_abn,@WCVB The carelessness of these politicians is abhorent. #MassDeportationsNow  https://t.co/UzhoZRsjkF,en
MonicaB927,@SecRubio #MassDeportationsNow @ICEgov @DHSgov @RealTomHoman @SecMullinDHS how is this allowed,en
gijoe_abn,@NBCNews #MassDeportationsNow was on the ballot and won. No need to wait until illegals do something worse than enter America illegally. Pick up the pace.  https://t.co/EiB8kkkdpr,en
MonicaB927,We voted for #MassDeportationsNow @POTUS @VP,en
MonicaB927,@VP it’s our money.  Who cares if the foreigner community doesn’t want you investigating.  #MassDeportationsNow. Citizens are supposed to come first   @BrandonStraka @RealWalkAway @DAGToddBlanche,en
lisal356,@nicksortor Maria is a traitor to ALL Americans and is a democrat masquerading as a republican!  NO on the Dignity Act! #MassDeportationsNow!,en
PeytonInFlorida,@MaElviraSalazar Bull fucking shit.     We don’t need a bill.     We just need deportations.     #MassDeportationsNOW     #AmericaFirst 🇺🇸,en
EVHarris22,@realBrandonGill The 50 - 100 million illegal alien invaders who illegally entered our country\‚ who illegally reside in our country\‚  who illegally work and receive benefits in our country\‚ deserve immediate deportation.  #MassDeportationsNow,en
ReyesReye54822,@TrustDML @SweetPeaBell326 #AbsolutelyNoDignityAct     #MassDeportationsNow    No exceptions     No free passes    No free privileges,en
6Metal6Techno6,Fuck Indians are so STUPID holy shit..  GO BACK TO INDIA. NOT WANTED IN CANADA.  GO HOME.  🇨🇦✈🇮🇳 One way ticket.  #NotWanted #MassDeportationsNow #ReturnToSender,en
suntanindad,@RepMariaSalazar Put down your crack pipe  #AmericaFirst  #MassDeportationsNow https://t.co/LFkkuB77x9,en
MonicaB927,No Dignity Act #MassDeportationsNow @POTUS @VP @ICEgov @DHSgov @RealTomHoman @SecMullinDHS,en
EVHarris22,@mattvanswol Time for Trump to start doing something strong here at home\‚ like:  - #MassDeportationsNow  - Ending H1B visas and removing all current visa holders  - Put American Citizens First over Corporatist Interests  - Covid-19 injections off the market  - Take on the Leftist Color Revolution,en
MonicaB927,#PassTheSaveAmericaAct do NOT pass dignity act.  #MassDeportationsNow @SpeakerJohnson @LeaderJohnThune,en
ReyesReye54822,@RepMariaSalazar #AbsolutelyNoDignityAct   Are you a F moron.   America voted for #MassDeportationsNow  We don’t want any BS Dignidad act.  Hell no !  Maria https://t.co/qQjuKiYeEx,en
ReyesReye54822,@Rightanglenews @sharonwspicer1 #NoDignityAct    #MassDeportationsNow     #AbsolutelyNoDignityAct     Maria is stupid https://t.co/KWssy6uzPs,en
DirtlumpIII,@ReasonableCdn2 It\'s a joke we seem to have inherited from the UK.    #massdeportationsnow,en
MonicaB927,#MassDeportationsNow  why would any country allow this to happen to their elders   @BrandonStraka @RealWalkAway @POTUS @VP @SecRubio,en
MonicaB927,This is what @DNC @TheDemocrats are doing here to destroy the country.  They will let more illegals in if allowed to have power again. @BrandonStraka @RealWalkAway #MassDeportationsNow,en
kttk2345678,#ICE Arrests #Illegals After “Flood” of CDL Customers at DMV Office 🤣🤣    https://t.co/FcyuUAohig #MassDeportationsNow #deportthemall #illegalimmigration #illegalaliens #trumpadministration #trumpwon #liberaltears #liberalmeltdown #DemocratsAreTheProblem #illegalsOUT,en
ReyesReye54822,@RepBrandonGill @WendyRogersAZ F.  Maria.   No dignity act ever!     #MassDeportationsNow     #NoDignityAct   #NoDignityAct  #NoDignityAct  #NoDignityAct  #NoDignityAct  #NoDignityAct  #NoDignityAct  #NoMoreImmigration   #HellNoToDignidadAct   #HellNoToDignidadAct  #HellNoToDignidadAct  #HellNoToDignidadAct,en
SandMan99588,#MassDeportationsNow   He must go back to his own country    and come back legally  in this country\‚ that\'s not too hard to follow up\‚  right  ?  It\'s like making a U-TURN\‚ only difference is\‚  come back in the space of 5 more years.   #MAGA2026   https://t.co/AFMkgORrwe,en
MonicaB927,Just another peaceful Muslim @NYCMayor @DNC @TheDemocrats @BrandonStraka @RealWalkAway @ICEgov @DHSgov @RealTomHoman @SecMullinDHS #MassDeportationsNow @ananavarro @KatyTurNBC,en
MonicaB927,This is who @JoeBiden @KamalaHarris @AliMayorkas let in.  They should be held accountable by the families of all the victims.  #MassDeportationsNow @BrandonStraka @RealWalkAway @icehotmilktea @DHSgov @RealTomHoman @SecMullinDHS @ananavarro @GoldbergWhoppi @kaitlancollins @maddow,en
MonicaB927,@DNC @TheDemocrats @AOC vote her out @BrandonStraka @RealWalkAway @VP @SecRubio @ICEgov @DHSgov @RealTomHoman @SecMullinDHS #MassDeportationsNow,en
MonicaB927,Michiganders need to @BrandonStraka @RealWalkAway this is @DNC @TheDemocrats they all think we deserved 9/11 #MassDeportationsNow @SecRubio @ICEgov @DHSgov @RealTomHoman @SecMullinDHS,en
MonicaB927,No surprise.  Is @NYCMayor in there somewhere @BrandonStraka @RealWalkAway this is @DNC @TheDemocrats #MassDeportationsNow @SecRubio @ICEgov @DHSgov @RealTomHoman @SecMullinDHS,en
MonicaB927,Wake up.  @SecRubio @DHSgov @SecMullinDHS @ICEgov @RealTomHoman #MassDeportationsNow,en
MonicaB927,#MassDeportationsNow @BrandonStraka @RealWalkAway @JoeBiden @KamalaHarris @AliMayorkas let these illegals in and @DNC don’t want them deported.  @ananavarro @GoldbergWhoppi @DanaBashCNN @kaitlancollins @maddow,en
darrenash13,@DerrickEvans4WV I wanna see #MassDeportations that\'s what I Voted for\‚ that\'s what I want #MassDeportationsNow @POTUS,en
WolfeGlenda,@RepMariaSalazar Absolute lies.  Just stop.  #MassDeportationsNOW,en
MonicaB927,Yes.  @DNC @TheDemocrats have created this by letting millions of illegals in.  #MassDeportationsNow,en
hampton_amia,@BlackAndNative1 another case of immigrant on immigrant crime!👇🏿  #MassDeportationsNow,en
PeytonInFlorida,@RepMariaSalazar Honey\‚ it’s amnesty.     You can lie about it all you want.     We aren’t stupid.     #MassDeportationsNOW    #AmericaFirst 🇺🇸,en
gijoe_abn,@Reuters Cities protecting these monsters are truly misguided.  #MassDeportationsNow  https://t.co/UzhoZRsjkF,en
PeytonInFlorida,@allenanalysis No way in hell.     What part of ‘EVERY illegal foreigner is going to be deported’ do these idiots not understand?     #MassDeportationsNOW     #AmericaFirst 🇺🇸,en
DirtlumpIII,@yegwave another of Dani\'s angels destroying Canada. From Punjab with love.    God damn this shit..    #massdeportationsnow,en
KimmyBaby1963,Hi @MartinDaubney\‚ enjoying your @GBNEWS show.    Can you tell your guest\‚ we no longer want ‘safe &amp; legal routes’ for these parasites.    No more immigration until we clear our feet of the dross\‚ sex offenders &amp; financial drains already here.    #MassDeportationsNow,en
gijoe_abn,@BostonGlobe Never forget the millions of taxpayer dollars spent on catered meals for the hundreds of thousands of illegals protected in MA. Americans are fed up. #MassDeportationsNow  https://t.co/y2TE5C6Muy,en
MonicaB927,#MassDeportationsNow  now re do the election 🗳️ without illegals,en
MonicaB927,@Ilhan @SecRubio @ICEgov @RealTomHoman @DHSgov @SecMullinDHS @POTUS @VP #MassDeportationsNow @DNC @BarackObama @KamalaHarris were okay having their puppet @JoeBiden in office so they can use the autopen.,en
MonicaB927,Exactly.   #MassDeportationsNow @SecRubio can’t we do this here.  Why do we let them do it in our cities?,en
gijoe_abn,@denverpost With an estimated 200\‚000 illegals in CO there is a lot more work to do. #MassDeportationsNow,en
MonicaB927,We know this.  That’s why it’s incompatible with the Christian west @SecRubio @VP @POTUS #MassDeportationsNow they have more than 50 countries to choose from.,en
gijoe_abn,@bostonherald She spent hundreds of millions of taxpayer dollars on illegals. Still is. #MassDeportationsNow  The state of Massachusetts is spending far more\‚ with costs for its emergency shelter system projected to exceed $1 billion for the 2025 fiscal year.,en
gijoe_abn,@CBSNews @camiloreports It is so sad that his parents put him through this. #MassDeportationsNow,en
KentuckyW0man,#MassDeportationsNOW What about dignity for us the US citizens.,en
gijoe_abn,@washingtonpost Great job! Millions more to go. #MassDeportationsNow,en
DolceCucina3,@SecRubio GOOD. Shutdown ALL immigration like we did in 1924.  We don’t want disgusting indians either because that is how we got Mamdani #BanIndians #RepealHartCeller #MassDeportationsNow https://t.co/lBiBaiOP8X,en
gijoe_abn,@jsolomonReports #MassDeportationsNow was on the ballot and won. Eliminating all incentives for illegals to stay will encourage more self-deportations. Keep up the pressure.,en
gijoe_abn,@ABC Horrific. Self-deportation is the best way for illegals to avoid #MassDeportationsNow  Let\'s pick up the pace.  DHS touts ICE nabbing illegal migrant leaving police station accused of raping 5-year-old girl https://t.co/XAw6QqRH2v #FoxNews,en
BOBBYBLABB32270,@w8P6Rv97Ca3907 Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/I9YOhXdzqT,en
BOBBYBLABB32270,@AsianDawn4 Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/wyfRrd7sNm,en
MonicaB927,That’s what they’re doing with @DNC @TheDemocrats useful idiots @BrandonStraka @RealWalkAway @SecRubio @POTUS #MassDeportationsNow,en
MonicaB927,Please.  Everyone pay attention.  Stop this at all costs @Bannons_WarRoom @maureen_bannon @SecRubio stop this #MassDeportationsNow,en
MonicaB927,Stop the insanity.  #MassDeportationsNow  birthright citizenship wasn’t meant for the babies of slaves.  Not for the whole world.,en
TheJakHamer,@ZokiZoricZorule Their Turks\‚ if not Pakistani sponsored by soviet israel and the Saudis. #MassDeportationsNow,en
lisal356,@KeenanPeachy @SenWarren #MassDeportationsNow  They ALL MUST GO!,en
MonicaB927,@SecRubio @POTUS @VP no more illegals or foreigners   Close it all down for 10 years while we have #MassDeportationsNow,en
MonicaB927,Exactly.  #MassDeportationsNow @SecRubio @POTUS @VP,en
MonicaB927,@NYCMayor it’s like the illegals in New York getting free luxury hotel rooms and complained about the food as well.  #MassDeportationsNow,en
DolceCucina3,@WhiteHouse SO STOP IMPORTING INDIANS.  You can end OPT visa TODAY without congress via eo! #ENDOPT #BanIndia #MassDeportationsNow https://t.co/9gScbXutM2,en
BOBBYBLABB32270,@AsianDawn4 Mass deport them and send them back to africa where they belong #StopMulticulturalism #MassDeportationsNow #banblm #banblacks #banjews #savekorea #protectkorea #saveBuddhist https://t.co/RPA863CgOq,en
gijoe_abn,@ABC The days of luxury hotels\‚ catered meals\‚ cash cards\‚ etc are over. Enough with the sob stories. #MassDeportationsNow  Illegal migrant suspected of raping LI girl\‚ 5\‚ nearly freed — but authorities had a trick up their sleeve: sources https://t.co/hyAVKAbvE6 via @@YahooNews,en
gijoe_abn,@BostonGlobe He is doing a great job. Needs to pick up the pace. #MassDeportationsNow  https://t.co/y2TE5C6Muy,en
BOBBYBLABB32270,@rutasosabu Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/bj05Tz8OyV,en
BOBBYBLABB32270,@henriechen @harukaawake Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground and mass burn Quran https://t.co/TsvbQzXhMY,en
PeytonInFlorida,@PramilaJayapal ICE has not murdered or kidnapped anyone\‚ drama queen.     #MassDeportationsNOW     #AmericaFirst 🇺🇸,en
MonicaB927,@NYCMayor @DNC @TheDemocrats @BrandonStraka @RealWalkAway they don’t come to assimilate.  We’re not compatible.   #MassDeportationsNow @SecRubio @KenPaxtonTX @GovAbbottPress,en
MonicaB927,@SecRubio let’s do that here #MassDeportationsNow,en
MonicaB927,#MassDeportationsNow @SecRubio @SecScottBessent cut off all the government assistance &amp; other benefits,en
MonicaB927,@DNC @TheDemocrats elections have consequences and we voted for @POTUS for #MassDeportationsNow @RealTomHoman,en
MonicaB927,Yes yes.  🙌🏽 @POTUS @realDonaldTrump #MassDeportationsNow,en
MonicaB927,@SecRubio @POTUS @VP @DHSgov @SecMullinDHS @ICEgov @RealTomHoman stop this asap #MassDeportationsNow,en
lisal356,@Shawn_Farash #MassDeportationsNow They ALL must go!,en
BOBBYBLABB32270,@AsianDawn4 Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground and mass burn Quran https://t.co/zLjGfFkmxc,en
EVHarris22,@KeenanPeachy It\'s time to implement the Great Re-migration Theory\‚ the Great Removal Theory.  #MassDeportations\‚ #MassDeportationsNow,en
BOBBYBLABB32270,@Wokenessisevil @harukaawake Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/ye9LjBtxJm,en
BOBBYBLABB32270,@harukaawake Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/CO9DxcFpDR,en
MonicaB927,They shouldn\'t be allowed to live here if they\'re in another country\'s government.  #MassDeportationsNow @SecRubio @POTUS,en
BOBBYBLABB32270,@WHLeavitt Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/mbyOOb0i5g,en
BOBBYBLABB32270,@dp_steps @WHLeavitt Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/KsheyJHt9j,en
BOBBYBLABB32270,@AsianDawn4 Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass burn all mosques to the ground https://t.co/nks2gmLPeB,en
kttk2345678,#DHS Sounds Alarm on Birthright Citizenship After MacDill Bomb Suspects’ Parents Identified as #IllegalAliens    https://t.co/FSV7DJauib #MassDeportationsNow #deportthemall #illegalimmigration #illegalaliens #liberaltears #liberalmeltdown #DemocratsAreTheProblem #illegalsOUT,en
EVHarris22,@DavidAsmanfox 2 million self deportations is just a very small drop in the 50 million + (100 million according to Greg Bovino) illegal alien invader bucket.  #MassDeportations for every single illegal alien invader\‚ #MassDeportationsNow,en
BOBBYBLABB32270,@ishiitakaaki Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/0L8dSaAS5Z,en
BOBBYBLABB32270,@mbhockey69 @tanpukunokami Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/9bCjvj71wc,en
BOBBYBLABB32270,@tanpukunokami Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and mass abortions all Islam babies and mass burn all mosques to the ground https://t.co/pFooVe273f,en
BOBBYBLABB32270,@AsianDawn4 Mass deport all Islam swine now #StopMulticulturalism #MassDeportationsNow #banislam #banmuslim #bankurdis #banmosque #saveShinto #saveBuddhist #savejapan #protectjapan #banjews and ban this arabic stuff and mass burn quran and arabic languages are disgusting https://t.co/EcV20YmuoC,en
BOBBYBLABB32270,@AsianDawn4 Mass deport them now and send them back to africa where they belong #StopMulticulturalism #MassDeportationsNow #banblm #banblacks #banjews #savejapan #protectjapan #saveShinto #saveBuddhist https://t.co/s3ckQvaqfL,en
MonicaB927,@NYCMayor @AOC @GovKathyHochul protect these disgusting illegals.  #MassDeportationsNow @BrandonStraka @RealWalkAway @DNC @ananavarro @GoldbergWhoppi @ScarboroughNow @DanaBashCNN @JessicaTarlov @JesseBWatters,en
MonicaB927,GTFO #MassDeportationsNow,en
MonicaB927,#MassDeportationsNow is needed.,en
MonicaB927,@POTUS @SecRubio @VP how is this allowed #MassDeportationsNow,en
MonicaB927,@POTUS @VP @SecRubio please no more #MassDeportationsNow,en
