author,body,datalegacylang
coldpludge,@JeckovKanani I'm what they call A Pure Blood! #covid #chinavirus #Wuhan #prosecuteFauci https://t.co/ocCnTyklFq,en
Scurraterrarum,"@TrumpVVon It was easy to see the #ChinaVirus was a bunch of BS early on. And I don't trust the government to make those decisions for me. My body, my choice.",en
doug_maga,@RobertKennedyJc Yes and the #CCP #Chinavirus,en
lelandwong,@activeasian Trump called it the #chinavirus,en
HUDMotorsports,We all knew #ChinaVirus was from a Lab leak 👇,en
Jim_Worrall,@RobertKennedyJc Never should have been included. The #ChinaVirus #vaccine is more dangerous than the illness.,en
Real_AzKyle,"@catturd2 .\nIt’s gotta be related to the #ChinaVirus &amp;/or the blood clotting, heard stopping vaccine?\n\n#ProudlyUnPoisoned 💉 🚫 https://t.co/GeoQrb3MTw",en
anticommie71,"@jammles9 @demmick_debra @catturd2 Also since Covid, strangely I’m very good at math now.  #chinavirus",en
Meatdabag,"@realDonaldTrump @elonmusk The EcoHealth Alliance funneled taxpayer $ to the Wuhan lab, helping create the pandemic disaster. They STILL haven't been fully held accountable. Permanently BAN and DEFUND these reckless scientists. No more U.S. grants, EVER! #ChinaVirus",en
macedonmetal74,"What's the covid vaccine shot count ,currently 10, 20 are there still idiots who take it? 🤣🤣🤣🤣\n#covidscam #chinavirus",en
swamp_draineruk,@BasherWatts Another mutation of the #ChinaVirus probably Basher,en
jjtmanu,@RepSwalwell YOU A #CHINAVIRUS  BANGBANG #FANGFANG @PeteHegseth  @kashpatelfbi_ @PamBondi  WHEN WHEN WILL YOU ARREST THIS TRAITOR …..,en
Harbour_Frank,@Bubblebathgirl @AGAndrewBailey Bravo Missouri! \n\nA land that respects Its citizens!\n\nWhy in the world #SPAIN is not doing exactly the same with 130.000 fellow Spaniards dead by the #ChinaVirus?,en
Kidtrollingyou,"@EndWokeness They killed my father in a 5-week period, and we couldn't visit him in the hospital 💔 \n\nLiberal trash governors working overtime to hurt us 8n every way possible. \n\n#Chinavirus",en
surnell,"Thank you @TongGuan39 for bringing this to my notice. What a journey it was. Met big number (40K+) friends, diverse in all respects but united by common goal to help #Karnataka fight the #ChinaVirus under guidance and leadership of @Captain_Mani72 Salutes to each #CoronaSainika",en
jiffyman9,"Nah, anything that has to do with #covid #ChinaVirus is fake news! Ask @potus!",en
billy_Boyle1314,@dbongino I wonder who got suspicious of @Fauci and @BillGates #GainsFromVaccine and #antivaxx first 🤔 @potus with the #ChinaVirus in 2020/2021\n\nSir #twotierkier @Keir_Starmer Reveals How He Would Handle #AntiVaxxers &amp; Reacts to the New COVID Measures | GMB\n\nhttps://t.co/seaYXHBQLY,en
billy_Boyle1314,@EricLDaugh I wonder who got suspicious of @Fauci and @BillGates gain of function #antivaxx first 🤔 @potus with #chinavirus in 2020/2021\n\nSir #twotierkier @Keir_Starmer Reveals How He Would Handle #AntiVaxxers &amp; Reacts to the New COVID Measures | GMB\n\nhttps://t.co/xrKoMLqJX4,en
billy_Boyle1314,@NEWSMAX I wonder who got suspicious of @Fauci and @BillGates gain of function first 🤔 @potus with #chinavirus \n\nSir #twotierkier @Keir_Starmer Reveals How He Would Handle Anti-Vaxxers &amp; Reacts to the New COVID Measures | GMB\n\nhttps://t.co/xrKoMLqJX4,en
LEXIT20201,@townhallcom Oh did you forget when you shutdown schools during the #ChinaVirus #Hypocrites,en
mariesf11,"@GenFlynn And America has been weakened - by all our manufacturing sent to CCP; terrorists invading our country; #chinavirus weakening us further; anti-Americans in our Congress.  But I believe we can rise again even stronger - with our Team Trump.   Fight, Fight, Fight🙏",en
HUDMotorsports,As a lot of us said from the start the #ChinaVirus cake from a Lab leak \n\nNow we know @BorisJohnson new this and covered it up!\n\nWhy ? Repatriations should be paid by China to the entire world!,en
pandspana5548,"@PReired43252 @SaveAmericaNew WOW! Mind-blowing! Rand Paul was spot on about CORRUPT FAUCI, the fraudulent World Health Organization, the  Wuhan Lab leak and gain of function! #MurdererFauci #ChinaVirus #MakeChinaPay",en
SundevilSal,Democrats and the MSM lied to us all about Covid #ChinaVirus @tedlieu @CNN @jaketapper @MSNBC,en
BARTLETTED,#ChinaVirus\n#CovidVaccine \n\nChinese Residents Report Increased Millennial Deaths Amid Respiratory Infections\n\nhttps://t.co/Uuu28cuclV,en
lillymckim,@hypnoksa @DefiantLs The USA saw during the #ChinaVirus shut down what the mission was.. 👉🏻💰,en
joseph_coo66462,@Sassafrass_84 Here is a good one. Does anyone remember when the #FakeNews would put the chyron on their TV's during the #ChinaVirus ... \nWhy don't they do that for @DOGE ????? https://t.co/tRuTlZOHuT,en
mariesf11,"""@TheKevinDalton 🤔 Hmmm-let's see:\n\nChinese moving in droves on West Coast of Cali since 1990s w/real estate going through the roof\nChina doing most of manufacturing in USA\nChina \""New Silk Road\"" all over world\n#chinavirus sent out into world\nChina owns farmland &amp; property in USA\n@realDonaldTrump""",en
govindshar13633,"China must pay for its pandemic deception!A U.S. court slams Beijing with $24B in damages for worsening COVID-19.The CCP hid the truth,let the virus spread &amp; hoarded medical supplies-a crime against humanity! #ChinaVirus #MakeChinaPay\n@HKokbore @ErkinSidick @AbduwelA @RushanAbbas https://t.co/IHsgLDjASv",en
VetWarrior76,BOOM! 🇺🇸👊🏻🇮🇱\n\n#FuckChina,en
J_Tower_9569,If you support this shit unfollow me now.  Slant eyed mother fucker. If I had an address I would be taking a plane ride and filming some of my own shit if you get my drift.  #FuckChina,en
tony_knows2222,That's because fucking #CHINA runs rampant in #Africa with funding poachers to kill rhino and elephants for ivory tusks and rhino horn. African countries look the other way when getting paid off. #FuckChina #Poaching. #Tariffs @AfricaFactsZone @_AfricanUnion @UN @PoachingPrevent,en
David3197167761,Bring em down and #fuckchina,en
jayisinparis,Thankyou TikTok for showing me where I went on my 2nd date with my ex with our song playing as the sound. Love that. Needed that. #fuckchina #lebron,en
pragmaticvegan1,Fuck China. \n\nResearch where your goods &amp; products come from. Look at the components inside your electronics. \n\nTake the time to ensure you buy as little from China as possible. Do not support a nation that glamorizes torture. \n\n#FuckChina,en
Offdutyhooker,You know who censor blood? China.\n\n#fuckchina,en
Alvand1A,FUCK CHINA 🇨🇳 \n#FUCK_CHINA\n#FuckChina,en
judyldaynl,I dont get why any Canadians would be upset over this.   Tell me why and leave Csnada out of this mess that the US has created. #FuckChina,en
pragmaticvegan1,I openly support use of nuclear warheads on China; eradicating every last human in that country then letting non human animals repopulate the country. \n\nChina is beyond saving. #FuckChina,en
maquisap68901,Somebody sink the shit outta that #FuckChina tofu-dreg carrier......,en
Af1Al1776,Reports are coming out about Japan and China I can assure you living here and the people here are not worried one bit. \n#FuckChina,en
JasonDJolley,Starting a list named 'Fucktard China BOTS' to organize and track all the China bots and fanboys. Going to be a long list and a full time job. Should be fun. #FuckChina #FucktheCCP,en
maquisap68901,#FuckChina Japan will become a powerful nation again to extinguish the defective Chinese military forces along with the United States and Philippines.\nUS ally upgrades aircraft carrier fleet to counter China threat https://t.co/lyBPpPK991,en
SaintVexon,Whole lotta gang shit going on #FuckChina https://t.co/BMiXCFZDaH,en
brandonwho333,When will the world say enough is enough???? Do cat lives not matter ? #boycottchina #fuckchina #china,en
drivandalism,"Canada should have put the Chinese ship on the bottom.\n\nOh well, there will be other opportunities.\n\n#cdnpoli #fuckChina",en
JohnnieOil,"so WTF is @CBCNews now getting paid by #China #CCP to run pro China kiss ass stories? lead story on the tax payer funded website about China! #FuckChina #FuckCBC  wouldnt surprise me in the least, @CBCNews has zero integrity, zero ethics zero morals but a 100% shithole",en
raven_mav2004,Cut China off. End all trade. And kick every Chinese citizen out of the US!!!\n\n#FuckChina!!! https://t.co/pDfcvToidk,en
SaltyGoblin73,@zundamotisuki Yup that way china and North Korea can think twice about any aggression towards Japan #FUCKCHINA,en
boredjake,Jon AG (AsianGuy) on YouTube is reporting salt typhoon of China may have stolen gold from us stocks via hacking.   Causing a bank to fail.  #fuckchina #cme #salttyphoon\n🏅🌟🏆🥇⭐️👑,en
manthoyianni1,"""This is #TheRealChina and the #chinese \""culture\"" 🤮🤮🤮\n#FuckChina\n#BoycottChina""",en
JohnnieOil,"More proof #China #CCP are no one’s friend, they are the virus infecting &amp; destroying the planet - wherever they go whatever they touch they destroy #FuckChina #Xijingping should stand trial for crimes against humanity",en
HoyooBella,now this reminds me of their unreleased bromance since decades #FUCKCHINA https://t.co/dwwQWkirlp,en
KatarHol5,Like I've been saying for years: #FuckChina!!!!,en
1776_13,#FuckChina 🖕🏻\n\nThat’s it. That’s the post.,en
Josh445MAGA,"""It worked TWICE!\nBut the \""made in China\"" label means but 10 times before realizing it's China crap that was designed to fail.🤬\n#FUCKCHINA https://t.co/EwttVMa4DK""",en
xDevG19,#FuckChina\nShame on china\nChina is terrorist country,en
StingerChan,Why is the @LittleLeague World Series calling Taiwan “Chinese Taipei”? Are you that afraid of China and the CCP? Taiwan is independent country and should be recognized as so. #FuckTheCCP #FuckChina,en
JRodFanClub,The nationality/The face\n\n#fuckChina btw https://t.co/I3SrFXtoHO,en
manthoyianni1,#TheRealChina...the shithole of earth\n#FuckChina\n#StopChinaCatTorture\n#StopChinaAnimalCruelty\n#BoycottChina,en
Hamphield,@Huskock144 @FutureStacked It's a China trash like 100% of what this fucking fascist regime makes \n\n#FuckChina🖕🏻🇨🇳,en
DreamingDavey,Be as racist as fucking possible and don’t listen to any woke leftist DEI agent or cooperate retard billionaires telling you any different! 🖕🏼 #MassDeportationsNow #FuckChina #FuckIndia #FuckAfrica #FuckIslam everyone get tf out of my country that isn’t white and English! 🖕🏼🖕🏼✊🏼 https://t.co/z3LZhDQ1gK,en
legsluquis,"#FuckChina it’s kitten torture videos, dog and cat meat trade, pointlless FAKE medicine BS! That costs tigers and donkeys lives🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬",en
whitefreedom7,THE CHINESE GOVERNMENT IS COMING FOR US AND OUR CHILDREN WE NEED TO PRESERVE OUR AMERICAN LIFE BY KICKING OUT ALL THE COMMUNIST #fuckchina,en
maquisap68901,China Coast Guard Cutter Nearly Hits Philippine Patrol Vessel Head-On https://maritime - #FuckChina https://t.co/n7aYbkj04H #maritime #maritime-news,en
DreamingDavey,"Aah yes let’s partner with China and by all means give them parliamentary status to invoke more communism amongst Canadians. Nah full on revolt, heads on sticks! Fuck these C31nks! 🖕🏼🇨🇳 #FuckChina #FuckCanada #51stStates",en
JILL69693,More Japanese flags❗❗❗\n\n#BoycottChina \n#Fuckchina\n#japan #japanpride https://t.co/x2KSNPl5IE,en
Ace_Frijole3,Hmmm as long as China isn’t accosted or molested right? #FuckChina #FuckIsrael #FuckYouToo,en
JILL69693,More Japanese flags❗❗❗\n\n#BoycottChina \n#Fuckchina\n#japan #japanpride https://t.co/uGfvbPH2wU,en
ttbaldy,There are no words I can express for how much I loath traitors to this country and to western society in general. #FuckChina #FuckCarney #FuckTrudeau #TraitorsToCanada,en
DarshDevanand,Have we all just forgotten about Tibet? I see people crying for Palestine and Ukraine all the time on this app. Especially viral tweets.\nFREE TIBET! ❄️🦁\n#freetibet #fuckchina,en
DreamingDavey,"Dipshits and fuckheads, we don’t want this Chinese shit! #FuckChina #51stStates",en
JILL69693,More Japanese flags❗❗❗\n\n#BoycottChina \n#Fuckchina\n#japan #japanpride https://t.co/aCwJjwCoz3,en
MaximusMcSween,@PapiTrumpo Hey Trump. What happened to building manufacturing in the USA to lower costs?  And Prices. #FuckChina,en
Go_HAM_EDA,Make it make sense! #FuckChina 🇺🇸💪🏾,en
Hamphield,"@Huskock144 @FutureStacked It's disgusting scumbags like you, praising this socialist dystopian nightmare \n\n#FuckChina🖕🏻🇨🇳",en
AbdulKPapa,Free Tibet #freetibet fuck china #fuckchina,en
DreamingDavey,"Pure communism with weak women leaders, trumps strong enough to take on the world if he has to, and we will BACK HIM! ✊🏼 #FuckDenmark #FuckCanada #FuckChina #51stStates ❤️🇺🇸",en
DreamingDavey,"Bunch of blacks and jheets and Chinese with guns 😂 that’s a joke, arm the immigrants, disarm the people. Commi bastards. #FuckAllCADGovt #FuckChina 🖕🏼🇨🇳 https://t.co/ohRfFjoLfd",en
ChaosActual2025,Remember Kids...\n\n#FuckChina --&gt;\n\nhttps://t.co/F9HhrUHZ4z,en
drivandalism,"So that is quite a critical excursion @MFA_China had over the past few days. The dumb fucks went totally nuclear and revealed their ugly, violent, aggressive imperialist faces. They are repulsive. I hope BRICS have taken note. Don't accept their money or 'friendship'. #fuckChina",en
drivandalism,"""More threats from ugly, imperialist #China.\n\nDo you think this makes the 22 million who live in Beijing feel more secure? You do realize that #Japan does not stand alone, right? \n\n\""Communist\"" (lol) China must first repent for all its crimes against its own people.\n\n#fuckChina https://t.co/gnF5Z80Ixu""",en
drivandalism,"Run these shitboxes off the roads. Litter the ditches with them. \n\nThis is the time for all us Fucks In Trucks to come together, and do something good and constructive for the country.\n\n#Canada #fuckChina #cdnpoli #onpoli",en
SuperGelClub,"You dumbasses keep fallin’ for that Labubu bullshit! Wang Ning’s in the middle, laughin’, while China’s media empire milks your stupid wallets to billions! #FuckChina #LabubuScam #labubu",en
titan_koriander,Yes #FuckChina! But do something with your Islamists migrants!,en
DreamingDavey,We don’t want anymore fucking Indians inside our country Carney! You communist WEF treasonous Pedo Pricks! 🖕🏼🇮🇳💩 #FuckAllCADGovt 🖕🏼🇨🇦 #FuckIndia #FuckChina #51stStates  #AnnexCanada 👆🏼 https://t.co/shF72IdhAP,en
maquisap68901,#FUCKChina Coast Guard Cutter Nearly Hits Philippine Patrol Vessel Head-On https://t.co/xAwltu2Hro #maritime #maritime-news,en
manthoyianni1,This is #TheRealChina 🤮\n#FuckChina\n#StopChinaCatTorture\n#StopChinaAnimalCruelty\n#BoycottChina,en
Valdemar_Estel,"Civilized countries are the ones that don't rush to attend every stupid Chinese forum, created only to enable Chinese officials to steal as much allocated financial resources as possible. \n\nDon't encourage corruption.\nThis is corruption! \n\n#FuckChina #FreeHongKong https://t.co/z2LAXZk6fM",en
maquisap68901,#FuckChina - U.S. ally looks to buy Chinese J-35 stealth jets https://t.co/WskOKzn8ar,en
Ace_Frijole3,Either a Haitian Khünht did Voodoo on me or these fuck’n Bubble-Tea’rs unleashed another COVID strain #FuckChinA #FuckXi #FuckFauci #FuckHaiti #FuckSatan #FuckTylenolSevereFluMedication,en
Hamphield,"@Huskock144 @FutureStacked Fuck off, disgusting pooh's d sucker \n\nThe fascist regime of china is the world's enemy \n\nGo there and rot \n\n#FuckChina🖕🏻🇨🇳",en
legsluquis,Monsters! #FuckChina @XHNews @USA_China_Talk @PDChina @MFA_China @Echinanews @ftchina,en
Hamphield,"@insaneraphael @FutureStacked Yes, and is a good thing \n\n#FuckChina🖕🏻🇨🇳",en
legsluquis,@bapak7189 @PhaedraXTeddy @ECOAlphaTango @yuceltanay53 @BanEatingDogs @Dogsarethepure1 @DogsofYulin @TibetPeople @SkogJohansen @NickLoconteJr @Mr_SuchCheese @Caterobin24 @CarlaCo92330391 Atrocious! Horrific!! Abusive!! Heartbreaking 💔 💔💔💔💔💔💔\nMonsters!! #Jishan #FuckChina,en
JasonDJolley,Ban them all. #FuckChina,en
legsluquis,#FuckChina #Shanghai nothing but absolute trash!! Don’t even  deserve to breath the air to live! I could never understand why some Chinese have it in themselves the need to brutally hurt innocent dogs and cats! They completely undeserving up this amount of agony @shanghaidaily 💔,en
Malena20230407,#FuckCarney\n#FuckChina \nCarney’s China Deal Backfires: Canada Faces Harsh New Demands From Beijing https://t.co/LlWlxR9QGp via @YouTube,en
DreamingDavey,The CCP is only 1 of our greatest threats.. #FuckChina 🇨🇳 #51stStates,en
Tussey86,"In case you need a daily reminder, don't buy cheap Chinese crap. Let that country devour itself. #downwiththeccp #fuckchina\n#chinaisashithole",en
DreamingDavey,@JanJekielek Leaders who do mass business with China are NO good “leaders.” #FuckChina 🖕🏼🇨🇳 https://t.co/croTNYDISn,en
OklahomaPatrio1,@_InfoGram_ @lavenderblue27 Fuck all you fucking fucks saying you have the information! If you have it and haven’t released it yet then you are complicit in this crime. Oh yeah you are also guilty of blackmail. \n#ReleaseTheTrumpEpsteinFiles \n#FuckChina\n#FuckTrump\n#FuckRussia,en
Jgcollins_NYC,"@Debar_imj4 @business Yeah, because corruption, payoffs, REQUIRED hiring of CCP officials' stupid relatives, and the likelihood of popular revolution within 20 years is sooooo popular! Wait until AFTER the popular revolutiin #FuckChina #Death2TheCCP",en
titan_koriander,Stop stealing Philippine territories and get the fuck out of our waters China!\n\n#FuckChina,en
DreamingDavey,"@jacksonhinklle Maybe for the rich, because that’s how communism works you stupid Chinese loving fucktards! #FuckChina 🖕🏼🇨🇳",en
DreamingDavey,@WhiteHouse @POTUS After already sending weapons to Iran? You’re being to lax on China.. This will not end well for us! #FuckChina,en
HirotakaSemba,@TetuwanA it’s not all of them. \nbut it’s always them. \n\n#fuckchina,en
DreamingDavey,"@sanchezcastejon Communists like Carney, fuck you godless scumbags! 🖕🏼#FuckChina #51stStates https://t.co/yqiiX1Ie9u",en
tony_knows2222,@Polymarket #Xi looking constipated on this news.. #FuckChina #IranWar‌2026 https://t.co/niZNAlN2DK,en
Hamphield,@Musashi88720 No\n\nThis is trash \n\n#FuckChina🖕🏻🇨🇳,en
DreamingDavey,@hashjenni South Asian communist C31NK 🖕🏼fuck off with your bullshit propaganda hope they never let China in NA again. Keep the Chinese the fuck out! #FuckChina  #51stStates 🖕🏼🇨🇳 https://t.co/wo2RftaiAF,en
Divaneh666,@emilykschrader We will see to China once this regime is gone. Chinese are shameless blood suckers and have been feeding on Iranians blood.\n#fuckChina\n#freeIran,en
EsbenDallHansen,"@XPENG_Global When you buy a shitty car from XPENG, remember that you support Chinese warfare! #afreetaiwan❤️ #fuckchina",en
LeoAlaisa,China is never to trust! #fuckchina #BULLYchina,en
LeoAlaisa,China is halucinating again. #fuckchina 🤣🤣🤣,en
albertaradios,Chinas has been rooted by the best of the best on this planet. #FuckChina,en
JesseSh51287576,Didn’t you bang the enemy #fuckchina,en
H93Tweets,"16th of April: I will be unbanned from GIC eSports Cafe (formerly known as Genesis Internet Cafe.\n\nFuck them, I don't want to go to a dodgy internet cafe that is owned and operated by Chinese immigrants.\n\nCOVID ruined everything, and I no longer respect Chinese peeps. #FuckChina",en
SJohn_1974,@ElectionTime_ Is there Chinese in Wisconsin? This seems weird. China is definitely rigging our elections 100%. China needs to be dealt with harshly #FuckChina,en
Climberboi,@CTVNews if you don't do everything China says then there won't be business. So there's that too.\n#fuckchina,en
NoahAlexan24290,"I vote with my wallet, my clothes are made in britain, my shoes in Britain, my belts in Italy, my watches and utility knife’s from Switzerland. I always try and by form my own country or other western nations. my shaving brush is made in Britain. #fuckchina",en
CLstanforever,Well then #FuckAmerica and #FuckChina they need to leave us  and our teritory alone already!!!,en
SJohn_1974,@LeadingReport It should always be called the China virus because that’s where the variants come from. #FuckChina.,en
SoloTurk1990,@U_Hareketi #FuckChina all Time,en
2AinLA,"@PhaedraXTeddy @SpokespersonCHN As always, #fuckchina",en
News4Earth,@GBX_Press Time to start shooting these planes down #FuckChina,en
TaffWelshBoyo,"Here you go, your homeland @MPMichaelMa🇨🇳, Chinese slave labour right here that you’re gaslighting committees over. #FuckChina. \n\nWhere is the police @PierrePoilievre @CPC_HQ ⁉️",en
DreamingDavey,Floor crossings are for communists. Canada is no longer a serious county. #FuckCanada #FuckAllCADGovt #FuckChina #51stStates https://t.co/qxqO9Qttal,en
Divaneh666,@VividProwess China is supplying the regime with weapons.\n#IraniansStandWithIsrael \n#fuckChina,en
ChaosActual2025,It is Time to FIGHT BACK \n\n#FuckChina \n\nhttps://t.co/0ELvP17GQj,en
News4Earth,@SpoxCHN_MaoNing starting early so they can be slaves in factories! #awesome #FuckChina,en
RadioCarne,#FUCKCHINA\nDONT BUY #MADEINCHINA\nSHIT \n#BOYCOTTCHINA,en
DreamingDavey,@joetay1212 Is that why we gotta have the Chinese speak up for us now? 😂 Get a grip 🇨🇦🇨🇳🖕🏼#FuckChina #51stStates https://t.co/bTMBoinyEk,en
Ill_diesomeday,Just a gentle reminder to #FUCKChina,en
Noble1843140,"Alyssa Liu is the product of a tragedy. A child artificially created by an unwanted Chinese male immigrant using the egg of an anonymous white woman. Not born from love, and contrary to ethics.\n\n#olympic #prague #fuckchina #maga",en
titan_koriander,Here's the thing:\n\n#FuckChina,en
DreamingDavey,"@RebelNewsOnline @CanadianPM @RebelNews_CA One pile of 💩💩💩 after another, evil WEF communist underground money networking family maybe. #FuckIndia #FuckChina #FuckPalastine Canada sure loves its terrorist countries.. #FuckCanada 🖕🏼 #51stStates https://t.co/BblvxcPkhB",en
titan_koriander,In your wumao dreams.\n\n#FuckChina,en
DreamingDavey,@Coinvo Of course the left can’t wait to listen to what some dirty Ch1nkk says 😂🖕🏼🇨🇳 they hate NA! #FuckChina #AnnexCanada it’s why 🇺🇸 doesn’t deal hardly but at arms length with these communist terrorist originations. #51stStates https://t.co/qQ9XZ0r1Ew,en
DreamingDavey,😂 Take your smelly fucking jheets the hell back to treasonous snake! #FuckIndia #FuckAllCADGovt 🖕🏼🇨🇦#FuckChina #51stStates 🇺🇸❤️,en
Climberboi,"@PDChina probably spying and theft involved there too, LOL\n CHINA = 🤡💩\n#FUCKCHINA",en
Rebel23339670,@WallStreetApes That’s why they say hands off Iran. Because the Islamic barbaric regime put Iran on sale for China! #FuckChina #ThankYouTrump #ThankYouNetanyahu #FreeIran,en
navajo_auckland,@domdyer70 If I spotted this in New Zealand or Australia id gladly go to jail for breaking your knees #FUCKCHINA,en
Evangel13983368,@nationalpost #fuckchina #fuckcarney MY STEP UNCLE WAS AN NDP MLA.  NDP AND LIBERALS ARE COMMUNISTS.  WAKE UP. https://t.co/Kq3oevnxPp,en
Beefeater_Fella,China is raping the worlds oceans in plain sight\n\n#FuckChina,en
titan_koriander,@elonmusk China is jamming starlink so they could steal territories! \n\n#fuckchina,en
Evangel13983368,@PierrePoilievre @Roman_Baber THIS IS CANADA. ITS NOT NO LUNAR NEW YEAR. #FUCKCHINA https://t.co/ObBdq0vzR1,en
RD047153333,@_MAGA_NEWS_ China couldn’t find an egg roll in a restaurant with their TEMU Technology! #FUCKCHINA,en
Jimvaughan611,@potus #Trump “Trump” #BuildANorthernWall” #FuckChina #FuckCarney,en
NationalRiot,@samesama4149224 I wish my job was to apply equal punishment to abusers. #fuckchina,en
vladimir_snydl,@SpoxCHN_MaoNing Czech Republic is missing! Great job 👏🇨🇿\n\n#FuckChina,en
AnubisLxXx,@elonmusk Elon really wants us dependant on Chinese made solar panels. Really tells you where his allegiance lies! #fuckchina,en
DreamingDavey,@OlenaRohoza Funny coming from a country partnering with communists 🖕🏼🇨🇳 #FuckChina #51stStates,en
tronsworldinc,@bapak7189 @KathyReichs @PhaedraXTeddy @ElenaHaskins @NickLoconteJr @dignityofanimal @Caterobin24 @CATTLECAPERS @CarlaCo92330391 @BanEatingDogs @Dogsarethepure1 @DogsofYulin @yuceltanay53 @SkogJohansen Fucking @PDChina  🇨🇳 Fucking do something make this type of animal abuse illegal!!! How in hell is this legal? Disgrace Humans I hope you all burn in hell 🔥 #FUCKCHINA!,en
titan_koriander,Tell that to the marines.\n\n#FuckChina https://t.co/tKBPnB2je2,en
titan_koriander,Are you scared wumao?\n\n#FuckChina,en
DreamingDavey,@LauraBabcock Friends with who? Evil Communists from China and island kid traffickers from Ukraine? Who needs friends when.. you know. 💀💀💀🖕🏼🇨🇳🖕🏼🇨🇦 #FuckChina btw Trumps doing just fine. 🤣🖕🏼 https://t.co/9VOvqeEEGV,en
DreamingDavey,@mrsunshinebaby #FAFOCanada 🖕🏼🇨🇦 it’s all we’re gonna get left. 💀🇺🇸 #FuckChina https://t.co/tI2fftvD0m,en
DreamingDavey,@DavidJHarrisJr Nah Death penalty about as bad as raping that kid only it’s whole life is now over to.. Only In Canada and China! 💀🖕🏼🇨🇦🖕🏼🇨🇳 evil places. #FuckCanada #FuckChina #51stStates https://t.co/TAxjYgQtpB,en
DoctorJame45035,China caused many human deaths by releasing false data during the COVID-19 pandemic If I were the US president I would punish China and impose a 4000% tariff on Chinese goods You are not a doctor to know how much damage a doctor suffers when a patient dies. #Doctor #fuckchina,en
grim_reefer4,"Facial ID for grocery shopping in China. If your phone glitches and refused to work, guess what!? You CAN'T BUY GROCERIES. \nThat's right...sorry. Try again tomorrow! \nYou all want that? You're fucking RETARDS!!!!!!!!!!! #fuckchina",en
Arora1881,Chinese government gives 0 fucks about animals. People are learning torturing tactics by practicing them on cats and dogs. It won't be surprising at all if they started using the same on humans soon because you have to be deranged to find this fun. #FUCKCHINA #cats #dogs,en
DreamingDavey,"Jeff’s right, the libtarded leftists only want your destruction to come faster, tell em to get fucked like this retard. #FuckAllCADGovt 🖕🏼🇨🇦 #ResistTheLeft #FuckChina 🖕🏼🇨🇳",en
DreamingDavey,"@josephMuztich Everything in China is.. 💀🖕🏼🇨🇳 #FuckChina also consent age, is 14. 💀",en
titan_koriander,"Shut up, hoE!\n\n#FuckChina",en
titan_koriander,Japan number one!\n\n#Fuckchina,en
DreamingDavey,I hope they do end sports and we get annexed! 👌🏼 #FuckChina #FuckCanada #51stStates 🖕🏼🇨🇦🖕🏼🇨🇳       ❤️🇺🇸 we want off this ride! #AnnexCanada,en
DreamingDavey,"More Nazis meeting with more communists! In case you haven’t got the memo yet, ITS US VS THEM! #FuckTheEU #FuckChina #FuckCanada 🖕🏼🇨🇳🇨🇦 #FreedomOrDie",en
DreamingDavey,"Fuck you carney, and fuck you to then Canada 😂🖕🏼🇨🇦 I won’t allow terrorists at my doorstep hurting my family you crooked fuck! 🖕🏼🇨🇦 #FuckIslam #FuckChina #FuckCanada #51stStates 🇺🇸 https://t.co/frsohX5f82",en
DreamingDavey,"Wackos already everywhere, we look just like Boston, or Tampa, only with less guns and more wokeness filth. 💀 #FuckAllCADGovt 🖕🏼🇨🇦#FuckTheLeft #FuckChina 🖕🏼🇨🇳",en
DreamingDavey,@MarkJCarney “So strong” 🖕🏼🇨🇦🖕🏼🇨🇳 you wouldn’t know real strength if you conquered you tomorrow treasonous WEF Nazi! 🖕🏼#FuckAllCADGovt #FuckChina 🖕🏼🇨🇳 https://t.co/gKDXp1zYUg,en
Vince17pul,Iranian people and anyone who condemns the terrorism in the world has to ban Chinese products as China has been a supporter of the Islamic regime for long and now is sending them missiles.\n#fuckchina \n#IranMassacre \n#IranianRevolution2026 \n#R2Pforlran,en
DreamingDavey,"Chinese games, apps, and all future development will be initially took as scams and frauds for you acc numbers. 🖕🏼🇨🇳 #FuckChina #AnnexCanada you’ve been warned. #FightNA https://t.co/Yh1O8t4C4j",en
titan_koriander,You are the fake news wumao! Deport this shit @DFAPHL !!!\n\n#fuckchina,en
DreamingDavey,They won’t leave anything alone everything is an add in Chinese or a scam or some overpriced junk now sadly. Canada is fucked. #AnnexCanada #FuckAllCADGovt 🖕🏼🇨🇦🖕🏼🇨🇳 #FuckChina,en
DreamingDavey,"TDS syndrome explained. 💀 We gotta wake these people up somehow, Chinas literally at your door! #FuckChina 🖕🏼🇨🇳",en
DreamingDavey,"It’s never made sense and the opportunity for Both N.A to have more freedom together is amazing, only our govt doesn’t want it, means less $! #FuckChina #FuckAllCADGovt 🖕🏼🇨🇳🇨🇦",en
divatrader,#BuyLocal \n#BuyUSA\n#StopChina\n\nStop buying Chinese stocks\nSTOP funding a government that wants to destroy our way of life. \n\n#Amazon\nNeeds to tell people where the product is made &amp; coming from\n\n#Government\nStock using China to pump their prescriptions to US citizens.\n\n#Fentynal,en
Miss_Stepny,"Beijing claims to bring 'development' to Tibet, but what have we gained? Surveillance, arrests, stolen land, and destroyed monasteries. This is not progress—it’s cultural genocide! #SaveTibet #StopChina",en
