author,body,datalegacylang
TomToomson,@PenttiAellig @spschweiz @cedricwermuth @NZZ Sp ler\n#HamasisISIS versteher\n#HamasTerrorists versteher 🟩\n#Hezbollah\n#LebanonBlast\n#hezbollahpagers\nIslamic extremists\nNGO-Lobby wuchert weiter \n\nhttps://t.co/ERnKc2xGzy,de
EboshiJasmine,"@AustralianJA @Maccabi226km Just shameful \n\nProbably, they never met an Isreali, but still, they hate them.\n\nFck #HamasTerrorists \n#IraniansStandWithIsrael",en
AmanteCiud5885,@glennbeck #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@LauraLoomer @AbdulElSayed #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@JohnCleese #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@w_terrence #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@BoLoudon #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@nypost #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@ksorbs #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@DefiantLs #DeportThemAll #HamasTerrorists #jihadist,qme
MiMMe5,@imshin Hordes of #Hamasterrorists,en
Septuaginta_LXX,"@b_riexinger Ist doch irgendwie komisch, dass die Linken niemals die Verbrechen der #HamasTerrorists oder der Hisbollah anprangern 😡 Man könnte fast schon Antisemitismus dahinter vermuten!",de
Dancingdog2003,"@MoralBlindness Another proxy of #IRGCTerrorists who colonize #Iran: #HamasTerrorists and their fellow terror colleagues who colonize #Gaza .\n\nSame methods of repression, oppression, terror, and genocide.",en
sheerkhorshid,@BRICSinfo Islamic Republic of Iran is the father of all terrorists.\n#hamasterrorists \n#hezbollahterrorists,en
billetsdudr,@LoeilMedias1 C’est ridicule \n@LCI franchement \nTrouvez des intervenants qui connaissent les #HamasTerrorists et les #HezbollahTerrorists https://t.co/KjY1U8REdz,fr
DarthFreder,"@Cine_ma_Dreams @Tyre_94 Nice gaslighting, moron. I am not talking about Israel, I dislike Bibi and his fuck-ups as well.  I am talking about the #Hamasterrorists and #rapists YOU are supporting with that shitty flag.",en
Septuaginta_LXX,"@Gabbar0099 Und natürlich sind die Menschen, die ihre Nachbarn überfallen und bestialisch massakriert, oder dafür Beifall geklatscht haben, vollkommen unschuldig 🤦‍♂️ Genauso wie die, die Raketen aus Wohnhäusern abgefeuert haben 🤦‍♂️ #pallywood #hamasterrorists",de
AmanteCiud5885,@JohnCleese #HamasTerrorists #EvilBastards #DeportThemAll,qme
Gurb01,@Gabbar0099 You wrote #hamas wrong. They must be destr.yed completely!!! #hamasterrorists https://t.co/Q8S6gFVMYK,en
brit_downunder,Another useful idiot for #HamasTerrorists ⬇️,en
AmanteCiud5885,@CNN @abbydphillip = #fakenews #EvilBastards #HamasTerrorists #TrumpDerangementSyndrome #fraudsters #somalipirates #libtards #usefulIdiots 💩👺😡😵😖😈🤬🤡🤮\nhttps://t.co/JyJYZfKGBl,und
EboshiJasmine,@CNEWS @FouratiJerbi 100% d'accord\n#HamasTerrorists \n#LFILAHONTE,fr
_m4h1,@emilykschrader @RealCandaceO There will never be peace in the world while #IslamicTerroristRegime in Iran and #HamasTerrorists and #HizbollahTerrorists exist.,en
Septuaginta_LXX,@Bobbycar_3rd ... während #HamasTerrorists und anderes Kopfabschneider-Gesindel weiterhin frei hier leben darf 🤦‍♂️,de
bababhartihind,"@VividProwess @shaunking Yes, justice ! We all want, from your #hamasterrorists , #huthis  and all these, can you help @shaunking ? https://t.co/jMHfTWQnff",en
Floetzinger81,"""Nicht nur übernimmt die @tagesschau ihre \""Nachrichten\"" direkt von den #HamasTerrorists",
AmanteCiud5885,@RealHickory #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@BoLoudon #DeportThemAll #HamasTerrorists #jihadist,qme
AmanteCiud5885,@ksorbs #suicidalempathy #HamasTerrorists #MentalIllness #incompetentgovernment #fraudsters,qme
AmanteCiud5885,@SpeechUnion @JohnCleese #Londonhasfallen #taqiyya #HamasTerrorists,qme
Normitis22,#HamasTerrorists,qht
JaramshahK58882,@SariSuleiman @WiiliamReporter You Are Not Iranian.  No2 #HamasTerrorists ❌,en
HaraldT7,@Martin00X @RoyKAltman @ginnydmm You mistyped #hamasterrorists,en
brit_downunder,@Jon79425878 @AlinejadMasih @DifferentHoney The useful idiots for #HamasTerrorists will be very quiet about what the terrorist regime in #iran is doing! #IranRevolution2026 #HamasAreTerrorists #Israelunderattack #IsraelFightsTerror #BondiBeachTerrorAttack #Antisemitism #WokeMindVirus #doublestandards,en
Graywol23939115,"@EylonALevy Exactly \nBesides \nThis means more excution, more mass murdering\nMore support for #HamasTerrorists and #HezbollahTerrorists https://t.co/igefpcbTte",en
AmanteCiud5885,#HamasTerrorists #jihadist #DeportThemAll \nhttps://t.co/AVEZeQPDqf,qme
Septuaginta_LXX,"@Dnz3457 Oh, der Hamas-Versteher macht das was die #HamasTerrorists am besten können - LÜGEN!",de
Ratio_Lexque,"@Portes_Thomas Toi qui t'affiches régulièrement avec des bourreaux du #hamasterrorists, tu ne manques pas d'air de mettre une cible dans le dos d'un haut-fonctionnaire, sur la base d'allégations non étayées.\n#LFI_lahonte",fr
BelloBoy99,@AlboMP @AustralianLabor giving Palestinian activists $900k through the #ARC to praise #HamasTerrorists for the October 7 2023 massacre! Our hard earned taxes at work!,en
PeterWigge,"@NiemaMovassat Von Politikern von @dieLinke die das #october7massacre nie verurteilt haben, stattdessen permanent gegen Israel hetzen und Anhänger der #HamasTerrorists in der eigenen Bundestagsfraktion dulden, muss sich niemand über Völkerrechtsverstöße belehren lassen. #FreeIran‌ 🇮🇱🇩🇪",de
Septuaginta_LXX,"@jacobinmag_de @BafiKush Genau, trotz aller Gewalt der #HamasTerrorists in diesem Land, leisten die aufrechten, treuen Deutschen immer noch Widerstand gegen diese Menschenfeinde und stehen an der Seite Israels. #israel https://t.co/XmPp983qtk",de
Michelangelo2,@MOSSADil The #MuslimBrotherhood?  Propping up #TalibanTerrorists &amp; #hamasterrorists https://t.co/EwokfMoEIw,en
AmanteCiud5885,@kilmeade @TheLeoTerrell @EmmanuelMacron = #Europehasfallen #suicidalempathy #HamasTerrorists #EvilBastards,und
AmanteCiud5885,@BreitbartNews #HamasTerrorists #DeportThemAll,qme
AmanteCiud5885,@libsoftiktok #HamasTerrorists #EvilBastards #libtard #usefulIdiot #WokeMindVirus #GoWokeGoBroke #libtard #usefulIdiot,qme
groundex,#Neverforget 7/10 attacks and #Hamasterrorists #Neverforgive,en
Septuaginta_LXX,@RashadAlhindi Die Propaganda der #HamasTerrorists läuft 🤮,de
Kimkimely299483,@marklevinshow These boys were executed by  #hamasterrorists how ironic that no one talks about executions by irgc and Hamas \n💔💔 so many executions,en
AmanteCiud5885,@HarmeetKDhillon #DeportThemAll #HamasTerrorists,qme
punkpater,@zarahsultana and then what? Let #Hamasterrorists in?,en
octaviofmejia,"@Gabbar0099 Correction #HamasTerrorists along with the Gazans who participated and celebrated the #October7thMassacre did this. These are the consequences of starting a genocide war against the people of Israel, raping, mutilating, brutally murdering, and taking hostages have consequences!",en
octaviofmejia,"Correction #HamasTerrorists along with the Gazans who participated and celebrated the #October7thMassacre did this. These are the consequences of starting a genocide war against the people of Israel, raping, mutilating, brutally murdering, and taking hostages have consequences!",en
Septuaginta_LXX,@mara_in_bayern @RashadAlhindi #HamasTerrorists lügen wenn sie reden.,de
WeatherTalk,@Palestinia12961 #Hamas #HamasTerrorists #HamasRapists #UNRWA #HamasisUNRWA #DefundUNRWA #PalestinianTerror #PalestinianWarCrimes #October7 #October7thMassacre\n\nYou have to face the sad..sad fact: Hamas are the Palestinians. Inseparable.\n\n@LollllllaJR @redbrasco @RealZoya1 @HenshiG @GAZAWOOD1 https://t.co/tjpfMokSgf,en
sheerkhorshid,@ShaykhAzhar Shame on you terrorists!\nF%k #IRGCterrorists\nF%K #HamasTerrorists\nF%k #HezbollahTerrorists,en
YeganExile7,@EYakoby No human can ignore this brutality — except lovers of barbaric terrorist savagery 😭😭💔 #BanIslam\n#HamasTerrorists,en
AmanteCiud5885,@TRobinsonNewEra #HamasTerrorists #EvilBastards #DeportThemAll,qme
AmanteCiud5885,@JohnCleese #Londonhasfallen #taqiyya #HamasTerrorists,qme
IdanDovrat,"@claude_le_moal @kevinbossuet Comparer Gaza à Hiroshima est une insulte à l'intelligence : Israël frappe le Hamas, le Hamas sacrifie son peuple.\nLe boomerang revient vers celui qui a allumé le feu. 🇮🇱🎗️\n#HamasTerrorists #Israel #Gaza",fr
AmanteCiud5885,@libsoftiktok #HamasTerrorists #EvilBastards #DeportThemAll #somalipirates #libtards,qme
AmanteCiud5885,@RealJamesWoods #HamasTerrorists #EvilBastards #DeportThemAll,qme
AmanteCiud5885,@LibertyCappy #HamasTerrorists #EvilBastards #DeportThemAll,qme
AmanteCiud5885,@JohnCleese #HamasTerrorists #DeportThemAll,qme
MaryAbtArt,@EYakoby Our demonstration in #Amsterdam against tyranny and terrorisme was replaced because of them and our security ! \n#FreeIran‌ \n#hamasterrorists\n#irgcterrorists\nThank you #Bibi Thank you #Trump,en
punkpater,@visegrad24 I didn't know #Hamasterrorists also have Parastoo.\n(Parastoo means swallow in Farsi is widely used by Iranian people to refer to women recruited by the IRGC as honey traps and spread propaganda.),en
TessHope3,"""Vote for a bin bag. \nNever mind who's inside it. Just blindly vote for Muslim oppression and rule by #Ayatollahs.\nIts wearing the colours of \""Palestine\"" i.e. #HamasTerrorists. Well that's reassuring.""",en
EboshiJasmine,@LePoint Cessons de chercher des circonstances atténuantes à la traîtrise. \nElle arbore le keffieh au lieu de brandir le drapeau de la France. \n#HamasTerrorists,fr
BijouxPlumes,@pen_gamee @MOSSADil Des enfants sont tués à  cause du #hamasterrorists  du hezbollah de l'Iran ...aimez vos enfants au lieu de les utiliser comme armes de guerre,fr
Homa_Darabi,@UNICEF All the “whataboutism” below!\nCan you pro-Palestine (read pro-Hamas) crowd not relate everything to Palestine for two seconds?\n#IRGCTerrorists\n#HamasTerrorists,en
AmanteCiud5885,@Terfs_R @Keir_Starmer = #coward #Londonhasfallen #HamasTerrorists,und
AmanteCiud5885,@redsteeze #DeportThemAll #HamasTerrorists #demonrats #EvilBastards #fraudsters #somalipirates,qme
AmanteCiud5885,@ACTBrigitte @Ilhan @IlhanMN = #HamasTerrorists #fraudsters #somalipirates #DeportThemAll,und
sabionda2022,@LorenA_EP_ @PalestineMX De #hamasterrorists ??? https://t.co/SxO9M3XzDq,und
sabionda2022,@ChasconaN @PalestineMX @NadyaLayla Conoces al presidente???\nLibre de... #hamasterrorists ?? https://t.co/ji1jIJcNUu,es
sabionda2022,@BilaamHaKosem @PalestineMX @M4riaGoitia @NadyaLayla #hamasterrorists https://t.co/xw9FkFW7Xo,qme
sabionda2022,@AntiSionista666 @PalestineMX @NadyaLayla Libre de #hamasterrorists !!,es
AmanteCiud5885,@WallStreetApes #DeportThemAll #HamasTerrorists #fraudsters #somalipirates #Londonhasfallen #taqiyya,qme
